symbol,name,bucket,ann,vol,sharpe,mdd,sub_ann,sub_sharpe,win,corr_gold,corr_bond
010734,红塔红土瑞景纯债C,其他,0.0008526891484885724,0.026275772976902166,-0.7141370571838399,-0.06233595800524938,-0.009569685688922802,-1.383490510358126,0.7333333333333333,,
005952,民生加银恒益纯债C,其他,0.0012473164337625242,0.0313592175282524,-0.5805877544565968,-0.04598677998111422,-0.008075821223429758,-1.385762726738386,0.7166666666666667,,
009172,永赢中债-1-5年国开债指数C,短债/利率,0.00840866092618775,0.024585433214440545,-0.44768613513035643,-0.060874966722868074,-0.011269776569895917,-1.387893662502316,0.7333333333333333,,
009966,宝盈祥琪混合C,其他,-0.04562593914652602,0.07358590847128842,-0.899221807152725,-0.20911635345861646,-0.0714331006843989,-1.3900363727930356,0.35294117647058826,,
021230,国联安中债0-3年政金债指数C,其他,0.0036667232344205214,0.018735217304606498,-0.8502022453937627,-0.02325808658262485,-0.008788287259643535,-1.390435737957805,0.7692307692307693,,
008703,前海联合泰瑞纯债C,其他,0.02027014490937762,0.021083908714277944,0.049698456505265116,-0.05358824637408188,0.011345743691793198,-1.3908342700118268,0.8833333333333333,,
003825,天弘信利债券C,其他,-0.004312438674067831,0.03624254675012574,-0.6570074096937099,-0.055959233745399795,0.0018170282390117531,-1.3923765825337555,0.6666666666666666,,
008243,英大通盈纯债债券C,其他,0.00812725076482712,0.017049803704608447,-0.6718638433937052,-0.029559021760061532,0.004645306954849326,-1.3925254923591521,0.7333333333333333,,
002074,圆信永丰兴融C,其他,-0.002166433813913904,0.02304139574625888,-0.9540510454312218,-0.03273780782230806,-0.008412248015498003,-1.3972386371294223,0.6833333333333333,,
011577,鹏华安诚混合C,其他,0.00594319111425734,0.02412721902656705,-0.5608771498222127,-0.0721639376409452,0.011524634947665868,-1.3989592025721889,0.5932203389830508,,
012736,财通资管中债1-3年国开债C,短债/利率,0.005712686254996102,0.047797008649598356,-0.2671420784622702,-0.10514204796884663,-0.011876466216117376,-1.400840269363711,0.6949152542372882,,
014925,天弘优利短债发起C,短债/利率,0.023850926751818546,0.003168624729576156,1.3787625087915738,-0.00586974750768654,0.016107268346248427,-1.402673404568184,0.9411764705882353,,
018839,广发添财30天持有债券C,其他,0.024682199856484344,0.002993940456107101,1.9016574705736264,-0.0031503579952267824,0.016006066634079108,-1.4078129817350518,0.9428571428571428,,
012625,蜂巢丰远债券C,其他,0.015682670809266108,0.02138228926773064,-0.16934003023504296,-0.044298529547766474,0.009248085350862079,-1.412272830363302,0.8,,
007219,蜂巢添幂中短债C,短债/利率,0.005771179555844386,0.023221242006927125,-0.5922729002034496,-0.04428664860319542,0.013788876718886733,-1.4147448616764364,0.8,,
001989,南方纯元C,其他,-0.0021152820811575213,0.026386813133495987,-0.8278683129986217,-0.06426186943620171,-0.028897705210224167,-1.4166776549914974,0.6333333333333333,,
007972,华泰保兴恒利中短债C,短债/利率,0.008376808061985486,0.02509010510537012,-0.43749038091499776,-0.06629120118179288,0.014270780540241113,-1.4222639957468304,0.8305084745762712,,
017546,弘毅远方中短债债券C,短债/利率,0.012080234028870596,0.012420633498554502,-0.5863560116116681,-0.024442289039767084,0.01394025157044343,-1.4236035411857904,0.7435897435897436,,
018451,富安达富祥利率债C,短债/利率,0.005601348705040143,0.027820232368409286,-0.4921385054711257,-0.05986343653540349,-0.02897215428882749,-1.4265126190729713,0.6756756756756757,,
017055,工银稳健丰润90天持有中短债C,短债/利率,0.02616110003916705,0.0044679204713555555,1.6195276533204477,-0.0034415403218305274,0.015032972937963462,-1.4266720106784323,0.9545454545454546,,
007486,博时中债3-5年国开行C,其他,0.00325605632718573,0.025924249658757396,-0.6282354644389586,-0.06470374409305724,-0.031280557166508904,-1.4267484565397708,0.6666666666666666,,
008630,大成景瑞稳健配置混合C,其他,-0.0032523035452799443,0.04450171272436444,-0.5031342778236568,-0.1298064290093719,0.002463724106374965,-1.4315756180399881,0.5333333333333333,,
006474,招商中债1-5年进出口行C,其他,-5.868436562095347e-05,0.01896110366185532,-1.0483989505036277,-0.04220287660862976,-0.017685802749183854,-1.4322494680934712,0.6166666666666667,,
288102,华夏稳定双利债券C,其他,0.003583481072266581,0.018054409928972406,-0.8931553701747629,-0.0354642175138673,0.0007707248240349518,-1.433569339232494,0.6,,
018421,汇添富稳航30天持有债券C,其他,0.023975936271077858,0.004108008237133446,1.1387389745975034,-0.004864555513163005,0.015124845484423721,-1.4336217024028135,0.9210526315789473,,
020896,汇添富稳鼎120天滚动持有债券C,其他,0.023828980007527978,0.004722437839578648,1.4286708514745365,-0.00187747035573127,0.01589211557770187,-1.4355870791478955,0.9629629629629629,,
007181,华安中债1-3年政策金融债C,金融地产,0.00301582395005906,0.016549050947111482,-1.0114284915722178,-0.02613571564341388,-0.0025988896487150193,-1.4360200030459807,0.6666666666666666,,
007495,兴业中债1-3政策性金融债C,金融地产,0.00018130178316222434,0.02039128831476255,-0.9612838259186426,-0.04368462687879038,-0.017108600591342227,-1.438810104999498,0.6833333333333333,,
020045,东方红中债0-3年政金债指数C,其他,0.010455314173834163,0.015720029234072112,-0.5609151934905338,-0.02135774218154074,-0.007176465595494452,-1.44306777900481,0.75,,
015621,英大安悦纯债债券C,其他,0.00717810666157459,0.023202446519536967,-0.5320774737694904,-0.04063957361758819,-0.002985021952632394,-1.44631160792686,0.6,,
021564,富安达上清所0-3年政金债指数C,其他,0.006292258030405451,0.015488954164905751,-0.8603414625158127,-0.02468774395003892,-0.004690270902215632,-1.4494530659944436,0.6923076923076923,,
